Date,GHI,DNI,DHI,T_amb,RH,WS,WS_gst,WD,WD_st_dev,BP
2015-06-21,471.54038997214485,536.7534818941505,117.30640668523677,26.866295264623954,59.69777158774373,3.4077994428969363,5.314623955431755,192.08635097493035,19.762116991643456,1005.7019498607242
2015-06-22,165.2590529247911,17.675487465181057,160.3941504178273,25.669359331476322,68.26323119777159,3.0707520891364903,4.793454038997215,187.0125348189415,18.698885793871867,1005.4651810584958
2015-06-23,398.10955056179773,346.27106741573033,177.92415730337078,26.718539325842695,67.83848314606742,3.800702247191011,5.8787921348314605,188.75,19.359831460674158,1005.2401685393259
2015-06-24,438.9819193324061,444.6550764951321,150.65507649513214,27.239916550764953,68.74687065368568,3.877607788595271,5.928094575799722,170.41585535465924,18.522253129346314,1005.7677329624479
2015-06-25,387.94875346260386,405.29224376731304,144.83518005540165,26.765235457063714,68.06925207756233,2.8,4.240166204986149,144.11080332409972,19.232271468144045,1006.101108033241
2015-06-26,396.6847222222222,367.4791666666667,151.30138888888888,26.983333333333334,64.4375,2.6405555555555558,4.166250000000001,190.025,19.764722222222222,1006.0972222222222
2015-06-27,451.3041666666667,475.84305555555557,132.07083333333333,27.072916666666668,65.4375,3.8543055555555554,5.967777777777778,181.69166666666666,19.88458333333333,1005.6972222222222
2015-06-28,220.38772663877268,98.79637377963738,156.51324965132497,26.02412831241283,76.97071129707113,2.4758716875871687,3.80418410041841,157.3723849372385,17.248117154811716,1005.2566248256625
2015-06-29,233.4361111111111,81.74583333333334,180.55,25.349861111111114,81.31111111111112,2.1577777777777776,3.3272222222222223,156.4611111111111,17.085694444444446,1005.5791666666667
2015-06-30,323.1970108695652,219.5774456521739,172.1888586956522,26.738451086956523,74.17934782608695,2.6036684782608694,3.9463315217391304,163.35326086956522,17.818070652173912,1004.6508152173913
2015-07-01,320.1006896551724,184.16827586206895,204.0510344827586,26.432275862068966,71.29793103448276,2.881655172413793,4.586620689655173,170.92,19.68496551724138,1004.5958620689655
2015-07-02,305.5983493810179,193.58734525447042,192.5639614855571,25.972627235213203,65.68775790921596,3.2718019257221456,5.113892709766162,173.25171939477303,19.335075653370016,1005.4621733149932
2015-07-03,344.5831024930748,275.57340720221606,177.0152354570637,25.987950138504154,64.25623268698061,3.8436288088642656,5.971191135734072,180.94736842105263,20.031717451523544,1006.331024930748
2015-07-04,314.77746870653687,227.673157162726,192.5757997218359,25.851877607788595,69.84561891515995,3.3949930458970794,5.2574408901251735,176.20445062586927,19.222809457579974,1006.6856745479834
2015-07-05,394.4493758668516,373.40776699029124,171.0998613037448,26.997780859916784,67.08599167822469,2.9180305131761446,4.564493758668516,181.38141470180304,19.827184466019418,1006.4743411927878
2015-07-06,278.8577291381669,153.5909712722298,173.83173734610122,25.985225718194254,80.20519835841313,3.3084815321477428,5.100957592339261,152.9986320109439,18.84090287277702,1006.1504787961696
2015-07-07,337.1703296703297,294.9725274725275,184.49175824175825,25.9989010989011,79.07692307692308,3.5975274725274726,5.628434065934066,172.4162087912088,20.21923076923077,1005.6881868131868
2015-07-08,441.1111111111111,494.6625,133.3486111111111,26.17888888888889,61.05833333333333,3.9400000000000004,6.292916666666666,179.775,21.278194444444445,1005.175
2015-07-09,364.86750348675037,302.64574616457463,189.57461645746164,25.619665271966525,67.68200836820084,3.9012552301255226,6.214225941422595,177.82287308228732,20.73486750348675,1006.2845188284518
2015-07-10,371.4125,323.6361111111111,188.77916666666667,25.503888888888888,66.36527777777778,3.611111111111111,5.582916666666667,184.24444444444444,19.327916666666667,1006.4791666666666
2015-07-11,331.6518723994452,186.8626907073509,216.27600554785022,25.875728155339807,67.15950069348128,3.5485436893203883,5.491678224687933,187.60610263522884,20.028987517337033,1005.7184466019418
2015-07-12,420.17127071823205,442.4378453038674,149.20165745856355,26.120165745856355,66.0511049723757,4.349861878453039,6.798342541436464,171.35635359116023,20.27707182320442,1005.3839779005525
2015-07-13,447.46132596685084,480.5414364640884,147.3218232044199,26.571408839779007,61.783149171270715,3.2540055248618787,5.087707182320442,172.10773480662982,20.275966850828727,1005.6049723756906
2015-07-14,366.4743411927878,362.2246879334258,158.01803051317614,26.43231622746186,66.90152565880722,3.4031900138696254,5.248127600554785,169.18030513176143,19.05658807212205,1005.4895977808599
2015-07-15,463.29639889196676,558.4279778393352,113.01246537396122,26.763573407202216,62.52493074792244,3.602216066481995,5.602908587257618,178.89473684210526,19.777285318559557,1005.2409972299168
2015-07-16,477.74238227146816,502.2548476454294,151.83795013850417,26.827008310249305,59.90443213296399,3.268005540166205,5.065650969529086,174.83379501385042,19.676592797783933,1004.4265927977839
2015-07-17,438.8926080892608,422.4295676429568,158.30543933054392,26.6721059972106,65.83960948396094,3.5980474198047423,5.523152022315202,180.31799163179917,19.461087866108787,1004.020920502092
2015-07-18,292.2041379310345,186.10620689655173,177.84,25.90896551724138,75.83862068965517,2.866896551724138,4.404275862068966,151.36,18.918206896551727,1004.6110344827587
2015-07-19,393.9012345679012,357.2139917695473,167.8312757201646,26.742524005486967,67.82304526748972,2.7729766803840876,4.242798353909465,149.31001371742113,18.574622770919067,1004.9122085048011
2015-07-20,329.1390820584145,262.99860917941584,170.36856745479832,26.186648122392214,67.93880389429764,2.9586926286509043,4.478025034770515,144.89568845618916,17.83838664812239,1004.2865090403338
2015-07-21,391.25694444444446,398.81388888888887,156.8625,26.143194444444443,67.32222222222222,3.145138888888889,4.795416666666666,163.73888888888888,18.763749999999998,1004.9111111111112
2015-07-22,405.41470180305134,375.4854368932039,156.06518723994452,26.640360610263524,64.5991678224688,3.370735090152566,5.106518723994452,176.09708737864077,18.439528432732317,1005.6116504854369
